Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
FHV Axial;Enlarge;1.1G;10G;;10.0;4;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;10G;;5.0;4;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;10.0;1;3500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;10.0;1;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;10.0;1.5;11 250;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;10.0;2;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;5.0;1;3500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;5.0;1;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;5.0;1.5;11 250;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;2G;;5.0;2;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;8G;;10.0;2;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1.1G;8G;;5.0;2;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;1.0;0.25;3750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;1.0;1;3500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;1.0;1;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;10.0;0.25;3750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;10.0;1;3500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;10.0;1;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;2.0;0.25;3750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;2.0;1;3500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;2.0;1;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;5.0;0.25;3750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;5.0;1;3500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;100;1G;;5.0;1;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;1.0;0.25;750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;1.0;0.25;750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;1.0;0.5;1500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;10.0;0.25;750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;10.0;0.25;750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;10.0;0.5;1500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;2.0;0.25;750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;2.0;0.25;750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;2.0;0.5;1500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;5.0;0.25;750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;5.0;0.25;750;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;100M;;5.0;0.5;1500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;1.0;1.5;11 250;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;1.0;4;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;10.0;1.5;11 250;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;10.0;4;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;2.0;1.5;11 250;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;2.0;4;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;5.0;1.5;11 250;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;1G;;5.0;4;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;500M;;1.0;0.5;1500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;500M;;10.0;0.5;1500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;500M;;2.0;0.5;1500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;10K;500M;;5.0;0.5;1500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;1.0;1.5;11 250;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;1.0;2;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;1.0;4;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;10.0;1.5;11 250;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;10.0;2;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;10.0;4;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;2.0;1.5;11 250;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;2.0;2;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;2.0;4;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;5.0;1.5;11 250;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;5.0;2;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;1M;1G;;5.0;4;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;200;1G;;1.0;2;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;200;1G;;10.0;2;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;200;1G;;2.0;2;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;200;1G;;5.0;2;15 000;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;20K;1G;;1.0;2;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;20K;1G;;10.0;2;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;20K;1G;;2.0;2;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;20K;1G;;5.0;2;7500;200;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;1.0;1;3500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;1.0;1;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;10.0;1;3500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;10.0;1;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;2.0;1;3500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;2.0;1;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;5.0;1;3500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;1G;;5.0;1;7500;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;500M;;1.0;0.25;3750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;500M;;10.0;0.25;3750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;500M;;2.0;0.25;3750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500;500M;;5.0;0.25;3750;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500M;1G;;1.0;2;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500M;1G;;10.0;2;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500M;1G;;2.0;2;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
FHV Axial;Enlarge;500M;1G;;5.0;2;15 000;100;Through-hole;Axial;-55 to +125;No;image/resistors-fixed/68039.png;Datasheet\/resistors-fixed/FHV Axial\FHV Axial.pdf;
